csv_line,case_num,modality,reference,status,resolved_path,decode_error
911,910,derm,Ael/Ael407.jpg,exact,Ael/Ael407.jpg,
911,910,clinic,Ael/Ael406.jpg,exact,Ael/Ael406.jpg,
912,911,derm,Ael/Ael465.jpg,exact,Ael/Ael465.jpg,
912,911,clinic,Ael/Ael464.jpg,exact,Ael/Ael464.jpg,
913,912,derm,Ael/Ael484.jpg,exact,Ael/Ael484.jpg,
913,912,clinic,Ael/Ael483.jpg,exact,Ael/Ael483.jpg,
914,913,derm,Gzl/gzl58.jpg,exact,Gzl/gzl58.jpg,
914,913,clinic,Gzl/gzl57.jpg,exact,Gzl/gzl57.jpg,
915,914,derm,Gzl/gzl14.jpg,exact,Gzl/gzl14.jpg,
915,914,clinic,Gzl/gzl13.jpg,exact,Gzl/gzl13.jpg,
916,915,derm,Gal/Gal191.jpg,exact,Gal/Gal191.jpg,
916,915,clinic,Gal/Gal190.jpg,exact,Gal/Gal190.jpg,
917,916,derm,Gal/Gal222.jpg,exact,Gal/Gal222.jpg,
917,916,clinic,Gal/Gal221.jpg,exact,Gal/Gal221.jpg,
918,917,derm,Gal/Gal238.jpg,exact,Gal/Gal238.jpg,
918,917,clinic,Gal/Gal237.jpg,exact,Gal/Gal237.jpg,
919,918,derm,FAL/FAL070.JPG,exact,FAL/FAL070.JPG,
919,918,clinic,FAL/Fal069.jpg,exact,FAL/Fal069.jpg,
920,919,derm,FBL/Fbl018.jpg,exact,FBL/Fbl018.jpg,
920,919,clinic,FBL/Fbl017.jpg,exact,FBL/Fbl017.jpg,
921,920,derm,FBL/Fbl040.jpg,exact,FBL/Fbl040.jpg,
921,920,clinic,FBL/Fbl039.jpg,exact,FBL/Fbl039.jpg,
922,921,derm,FBL/FBL042.JPG,exact,FBL/FBL042.JPG,
922,921,clinic,FBL/Fbl041.jpg,exact,FBL/Fbl041.jpg,
923,922,derm,FEL/Fel038.jpg,exact,FEL/Fel038.jpg,
923,922,clinic,FEL/Fel037.jpg,exact,FEL/Fel037.jpg,
924,923,derm,FEL/Fel074.jpg,exact,FEL/Fel074.jpg,
924,923,clinic,FEL/Fel073.jpg,exact,FEL/Fel073.jpg,
925,924,derm,FEL/Fel080.jpg,exact,FEL/Fel080.jpg,
925,924,clinic,FEL/Fel079.jpg,exact,FEL/Fel079.jpg,
926,925,derm,FFL/Ffl034.jpg,exact,FFL/Ffl034.jpg,
926,925,clinic,FFL/Ffl033.jpg,exact,FFL/Ffl033.jpg,
927,926,derm,FFL/Ffl084.jpg,exact,FFL/Ffl084.jpg,
927,926,clinic,FFL/Ffl083.jpg,exact,FFL/Ffl083.jpg,
928,927,derm,Fll/Fll077.jpg,exact,Fll/Fll077.jpg,
928,927,clinic,Fll/Fll076.jpg,exact,Fll/Fll076.jpg,
929,928,derm,Ggl/Ggl026.jpg,exact,Ggl/Ggl026.jpg,
929,928,clinic,Ggl/Ggl025.jpg,exact,Ggl/Ggl025.jpg,
930,929,derm,Ggl/Ggl010.jpg,exact,Ggl/Ggl010.jpg,
930,929,clinic,Ggl/Ggl009.jpg,exact,Ggl/Ggl009.jpg,
931,930,derm,Fgl/Fgl023.jpg,exact,Fgl/Fgl023.jpg,
931,930,clinic,Fgl/Fgl025.jpg,exact,Fgl/Fgl025.jpg,
932,931,derm,Fgl/Fgl037.jpg,exact,Fgl/Fgl037.jpg,
932,931,clinic,Fgl/Fgl031.jpg,exact,Fgl/Fgl031.jpg,
933,932,derm,Fgl/Fgl074.jpg,exact,Fgl/Fgl074.jpg,
933,932,clinic,Fgl/Fgl073.jpg,exact,Fgl/Fgl073.jpg,
934,933,derm,Fgl/Fgl087.jpg,exact,Fgl/Fgl087.jpg,
934,933,clinic,Fgl/Fgl091.jpg,exact,Fgl/Fgl091.jpg,
935,934,derm,New/newl030.jpg,exact,New/newl030.jpg,
935,934,clinic,New/newl029.jpg,exact,New/newl029.jpg,
936,935,derm,New/newl034.jpg,exact,New/newl034.jpg,
936,935,clinic,New/newl033.jpg,exact,New/newl033.jpg,
937,936,derm,New/newl039.jpg,exact,New/newl039.jpg,
937,936,clinic,New/newl038.jpg,exact,New/newl038.jpg,
938,937,derm,NEL/Nel021.jpg,exact,NEL/Nel021.jpg,
938,937,clinic,NEL/NEL022.JPG,exact,NEL/NEL022.JPG,
939,938,derm,NEL/Nel023.jpg,exact,NEL/Nel023.jpg,
939,938,clinic,NEL/Nel024.jpg,exact,NEL/Nel024.jpg,
940,939,derm,NFL/Nfl006.jpg,exact,NFL/Nfl006.jpg,
940,939,clinic,NFL/Nfl005.jpg,exact,NFL/Nfl005.jpg,
941,940,derm,NFL/Nfl008.jpg,exact,NFL/Nfl008.jpg,
941,940,clinic,NFL/Nfl007.jpg,exact,NFL/Nfl007.jpg,
942,941,derm,NFL/Nfl010.jpg,exact,NFL/Nfl010.jpg,
942,941,clinic,NFL/Nfl009.jpg,exact,NFL/Nfl009.jpg,
943,942,derm,NFL/Nfl012.jpg,exact,NFL/Nfl012.jpg,
943,942,clinic,NFL/Nfl011.jpg,exact,NFL/Nfl011.jpg,
944,943,derm,NFL/Nfl014.jpg,exact,NFL/Nfl014.jpg,
944,943,clinic,NFL/NFL013.JPG,exact,NFL/NFL013.JPG,
945,944,derm,NFL/Nfl016.jpg,exact,NFL/Nfl016.jpg,
945,944,clinic,NFL/Nfl015.jpg,exact,NFL/Nfl015.jpg,
946,945,derm,NFL/Nfl018.jpg,exact,NFL/Nfl018.jpg,
946,945,clinic,NFL/Nfl017.jpg,exact,NFL/Nfl017.jpg,
947,946,derm,NFL/Nfl020.jpg,exact,NFL/Nfl020.jpg,
947,946,clinic,NFL/Nfl019.jpg,exact,NFL/Nfl019.jpg,
948,947,derm,NFL/Nfl022.jpg,exact,NFL/Nfl022.jpg,
948,947,clinic,NFL/Nfl021.jpg,exact,NFL/Nfl021.jpg,
949,948,derm,NFL/Nfl024.jpg,exact,NFL/Nfl024.jpg,
949,948,clinic,NFL/NFL023.JPG,exact,NFL/NFL023.JPG,
950,949,derm,NFL/Nfl026.jpg,exact,NFL/Nfl026.jpg,
950,949,clinic,NFL/Nfl025.jpg,exact,NFL/Nfl025.jpg,
951,950,derm,NFL/NFL028.JPG,exact,NFL/NFL028.JPG,
951,950,clinic,NFL/Nfl027.jpg,exact,NFL/Nfl027.jpg,
952,951,derm,NML/Nml114.jpg,exact,NML/Nml114.jpg,
952,951,clinic,NML/Nml112.jpg,exact,NML/Nml112.jpg,
953,952,derm,A3l/Acl227.jpg,exact,A3l/Acl227.jpg,
953,952,clinic,A3l/Acl226.jpg,exact,A3l/Acl226.jpg,
954,953,derm,A3l/Acl229.jpg,exact,A3l/Acl229.jpg,
954,953,clinic,A3l/Acl228.jpg,exact,A3l/Acl228.jpg,
955,954,derm,A3l/Acl261.jpg,exact,A3l/Acl261.jpg,
955,954,clinic,A3l/Acl260.jpg,exact,A3l/Acl260.jpg,
956,955,derm,Ael/Ael409.jpg,exact,Ael/Ael409.jpg,
956,955,clinic,Ael/Ael408.jpg,exact,Ael/Ael408.jpg,
957,956,derm,Ael/Ael427.jpg,exact,Ael/Ael427.jpg,
957,956,clinic,Ael/Ael426.jpg,exact,Ael/Ael426.jpg,
958,957,derm,Ael/Ael488.jpg,exact,Ael/Ael488.jpg,
958,957,clinic,Ael/Ael487.jpg,exact,Ael/Ael487.jpg,
959,958,derm,A3l/Acl205.jpg,exact,A3l/Acl205.jpg,
959,958,clinic,A3l/Acl204.jpg,exact,A3l/Acl204.jpg,
960,959,derm,Gzl/gzl18.jpg,exact,Gzl/gzl18.jpg,
960,959,clinic,Gzl/gzl17.jpg,exact,Gzl/gzl17.jpg,
961,960,derm,Gzl/gzl30.jpg,exact,Gzl/gzl30.jpg,
961,960,clinic,Gzl/gzl29.jpg,exact,Gzl/gzl29.jpg,
962,961,derm,Gzl/gzl46.jpg,exact,Gzl/gzl46.jpg,
962,961,clinic,Gzl/gzl45.jpg,exact,Gzl/gzl45.jpg,
963,962,derm,Gal/Gal130.jpg,exact,Gal/Gal130.jpg,
963,962,clinic,Gal/Gal129.jpg,exact,Gal/Gal129.jpg,
964,963,derm,Gal/Gal173.jpg,exact,Gal/Gal173.jpg,
964,963,clinic,Gal/Gal172.jpg,exact,Gal/Gal172.jpg,
965,964,derm,Gal/Gal134.jpg,exact,Gal/Gal134.jpg,
965,964,clinic,Gal/Gal133.jpg,exact,Gal/Gal133.jpg,
966,965,derm,FAL/Fal048.jpg,exact,FAL/Fal048.jpg,
966,965,clinic,FAL/Fal047.jpg,exact,FAL/Fal047.jpg,
967,966,derm,FFL/FFL052.JPG,exact,FFL/FFL052.JPG,
967,966,clinic,FFL/Ffl051.jpg,exact,FFL/Ffl051.jpg,
968,967,derm,FFL/Ffl070.jpg,exact,FFL/Ffl070.jpg,
968,967,clinic,FFL/Ffl069.jpg,exact,FFL/Ffl069.jpg,
969,968,derm,FDL/Fdl032.jpg,exact,FDL/Fdl032.jpg,
969,968,clinic,FDL/Fdl031.jpg,exact,FDL/Fdl031.jpg,
970,969,derm,FDL/Fdl058.jpg,exact,FDL/Fdl058.jpg,
970,969,clinic,FDL/Fdl057.jpg,exact,FDL/Fdl057.jpg,
971,970,derm,FDL/Fdl071.jpg,exact,FDL/Fdl071.jpg,
971,970,clinic,FDL/Fdl072.jpg,exact,FDL/Fdl072.jpg,
972,971,derm,FDL/Fdl074.jpg,exact,FDL/Fdl074.jpg,
972,971,clinic,FDL/Fdl073.jpg,exact,FDL/Fdl073.jpg,
973,972,derm,Ggl/Ggl022.jpg,exact,Ggl/Ggl022.jpg,
973,972,clinic,Ggl/Ggl021.jpg,exact,Ggl/Ggl021.jpg,
974,973,derm,Ggl/Ggl018.jpg,exact,Ggl/Ggl018.jpg,
974,973,clinic,Ggl/Ggl017.jpg,exact,Ggl/Ggl017.jpg,
975,974,derm,Ggl/Ggl020.jpg,exact,Ggl/Ggl020.jpg,
975,974,clinic,Ggl/Ggl019.jpg,exact,Ggl/Ggl019.jpg,
976,975,derm,Ggl/Ggl046.jpg,exact,Ggl/Ggl046.jpg,
976,975,clinic,Ggl/Ggl045.jpg,exact,Ggl/Ggl045.jpg,
977,976,derm,Ggl/Ggl066.jpg,exact,Ggl/Ggl066.jpg,
977,976,clinic,Ggl/Ggl065.jpg,exact,Ggl/Ggl065.jpg,
978,977,derm,Ggl/Ggl086.jpg,exact,Ggl/Ggl086.jpg,
978,977,clinic,Ggl/Ggl085.jpg,exact,Ggl/Ggl085.jpg,
979,978,derm,Fll/Fll104.jpg,exact,Fll/Fll104.jpg,
979,978,clinic,Fll/Fll103.jpg,exact,Fll/Fll103.jpg,
980,979,derm,Fhl/Fhl048.jpg,exact,Fhl/Fhl048.jpg,
980,979,clinic,Fhl/Fhl047.jpg,exact,Fhl/Fhl047.jpg,
981,980,derm,Fil/Fil080.jpg,exact,Fil/Fil080.jpg,
981,980,clinic,Fil/Fil079.jpg,exact,Fil/Fil079.jpg,
982,981,derm,FDL/Fdl060.jpg,exact,FDL/Fdl060.jpg,
982,981,clinic,FDL/Fdl059.jpg,exact,FDL/Fdl059.jpg,
983,982,derm,NEL/Nel044.jpg,exact,NEL/Nel044.jpg,
983,982,clinic,NEL/Nel043.jpg,exact,NEL/Nel043.jpg,
984,983,derm,NEL/NEL055.JPG,exact,NEL/NEL055.JPG,
984,983,clinic,NEL/Nel054.jpg,exact,NEL/Nel054.jpg,
985,984,derm,NEL/Nel056.jpg,exact,NEL/Nel056.jpg,
985,984,clinic,NEL/Nel057.jpg,exact,NEL/Nel057.jpg,
986,985,derm,NEL/Nel059.jpg,exact,NEL/Nel059.jpg,
986,985,clinic,NEL/Nel058.jpg,exact,NEL/Nel058.jpg,
987,986,derm,NEL/Nel061.jpg,exact,NEL/Nel061.jpg,
987,986,clinic,NEL/Nel060.jpg,exact,NEL/Nel060.jpg,
988,987,derm,NEL/Nel062.jpg,exact,NEL/Nel062.jpg,
988,987,clinic,NEL/Nel063.jpg,exact,NEL/Nel063.jpg,
989,988,derm,NEL/Nel064.jpg,exact,NEL/Nel064.jpg,
989,988,clinic,NEL/Nel065.jpg,exact,NEL/Nel065.jpg,
990,989,derm,NEL/Nel066.jpg,exact,NEL/Nel066.jpg,
990,989,clinic,NEL/Nel067.jpg,exact,NEL/Nel067.jpg,
991,990,derm,NEL/Nel068.jpg,exact,NEL/Nel068.jpg,
991,990,clinic,NEL/Nel069.jpg,exact,NEL/Nel069.jpg,
992,991,derm,NEL/Nel071.jpg,exact,NEL/Nel071.jpg,
992,991,clinic,NEL/Nel070.jpg,exact,NEL/Nel070.jpg,
993,992,derm,NEL/Nel073.jpg,exact,NEL/Nel073.jpg,
993,992,clinic,NEL/Nel072.jpg,exact,NEL/Nel072.jpg,
994,993,derm,NEL/Nel075.jpg,exact,NEL/Nel075.jpg,
994,993,clinic,NEL/Nel074.jpg,exact,NEL/Nel074.jpg,
995,994,derm,NEL/Nel078.jpg,exact,NEL/Nel078.jpg,
995,994,clinic,NEL/Nel079.jpg,exact,NEL/Nel079.jpg,
996,995,derm,NEL/Nel081.jpg,exact,NEL/Nel081.jpg,
996,995,clinic,NEL/Nel080.jpg,exact,NEL/Nel080.jpg,
997,996,derm,NGL/Ngl082.jpg,exact,NGL/Ngl082.jpg,
997,996,clinic,NGL/Ngl081.jpg,exact,NGL/Ngl081.jpg,
998,997,derm,NML/Nml041.jpg,exact,NML/Nml041.jpg,
998,997,clinic,NML/Nml040.jpg,exact,NML/Nml040.jpg,
999,998,derm,NML/Nml108.jpg,exact,NML/Nml108.jpg,
999,998,clinic,NML/Nml107.jpg,exact,NML/Nml107.jpg,
1000,999,derm,A3l/Acl237.jpg,exact,A3l/Acl237.jpg,
1000,999,clinic,A3l/Acl236.jpg,exact,A3l/Acl236.jpg,
1001,1000,derm,Ael/Ael459.jpg,exact,Ael/Ael459.jpg,
1001,1000,clinic,Ael/Ael458.jpg,exact,Ael/Ael458.jpg,
1002,1001,derm,Ael/Ael519bis.jpg,exact,Ael/Ael519bis.jpg,
1002,1001,clinic,Ael/Ael518bis.jpg,exact,Ael/Ael518bis.jpg,
1003,1002,derm,Gzl/gzl74.jpg,exact,Gzl/gzl74.jpg,
1003,1002,clinic,Gzl/gzl73.jpg,exact,Gzl/gzl73.jpg,
1004,1003,derm,Ggl/Ggl012.jpg,exact,Ggl/Ggl012.jpg,
1004,1003,clinic,Ggl/Ggl011.jpg,exact,Ggl/Ggl011.jpg,
1005,1004,derm,Ggl/Ggl014.jpg,exact,Ggl/Ggl014.jpg,
1005,1004,clinic,Ggl/Ggl013.jpg,exact,Ggl/Ggl013.jpg,
1006,1005,derm,Ggl/Ggl016.jpg,exact,Ggl/Ggl016.jpg,
1006,1005,clinic,Ggl/Ggl015.jpg,exact,Ggl/Ggl015.jpg,
1007,1006,derm,Ggl/Ggl032.jpg,exact,Ggl/Ggl032.jpg,
1007,1006,clinic,Ggl/Ggl031.jpg,exact,Ggl/Ggl031.jpg,
1008,1007,derm,Fhl/Fhl058.jpg,exact,Fhl/Fhl058.jpg,
1008,1007,clinic,Fhl/Fhl057.jpg,exact,Fhl/Fhl057.jpg,
1009,1008,derm,Fhl/Fhl060.jpg,exact,Fhl/Fhl060.jpg,
1009,1008,clinic,Fhl/Fhl059.jpg,exact,Fhl/Fhl059.jpg,
1010,1009,derm,Fil/Fil082.jpg,exact,Fil/Fil082.jpg,
1010,1009,clinic,Fil/Fil081.jpg,exact,Fil/Fil081.jpg,
1011,1010,derm,New/newl016.jpg,exact,New/newl016.jpg,
1011,1010,clinic,New/newl015.jpg,exact,New/newl015.jpg,
1012,1011,derm,Adl/Adl389.jpg,exact,Adl/Adl389.jpg,
1012,1011,clinic,Adl/Adl388.jpg,exact,Adl/Adl388.jpg,
